Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
12/06/2023,2.565,2.565,2.565,2.565,-0.143,-5.28%,0,0
12/05/2023,2.708,2.708,2.708,2.708,0.016,+0.59%,0,0
12/04/2023,2.692,2.692,2.692,2.692,-0.122,-4.34%,0,0
12/01/2023,2.814,2.814,2.814,2.814,0.008,+0.29%,0,0
11/30/2023,2.806,2.806,2.806,2.806,0.002,+0.07%,0,0
11/29/2023,2.804,2.804,2.804,2.804,-0.029,-1.02%,0,0
11/28/2023,2.833,2.833,2.833,2.833,0.036,+1.29%,0,0
11/27/2023,2.797,2.797,2.797,2.797,-0.068,-2.37%,0,0
11/24/2023,2.865,2.865,2.865,2.865,-0.029,-1.00%,0,0
11/22/2023,2.894,2.894,2.894,2.894,0.047,+1.65%,0,0
11/21/2023,2.847,2.847,2.847,2.847,-0.034,-1.18%,0,0
11/20/2023,2.881,2.881,2.881,2.881,-0.082,-2.77%,0,0
11/17/2023,2.963,2.963,2.963,2.963,-0.103,-3.36%,0,0
11/16/2023,3.066,3.066,3.066,3.066,-0.117,-3.68%,0,0
11/15/2023,3.183,3.183,3.183,3.183,0.075,+2.41%,0,0
11/14/2023,3.108,3.108,3.108,3.108,-0.091,-2.84%,0,0
11/13/2023,3.199,3.199,3.199,3.199,0.164,+5.40%,0,0
11/10/2023,3.035,3.035,3.035,3.035,-0.007,-0.23%,0,0
11/09/2023,3.042,3.042,3.042,3.042,-0.056,-1.81%,0,0
11/08/2023,3.098,3.098,3.098,3.098,-0.045,-1.43%,0,0
11/07/2023,3.143,3.143,3.143,3.143,-0.125,-3.82%,0,0
11/06/2023,3.268,3.268,3.268,3.268,-0.247,-7.03%,0,0
11/03/2023,3.515,3.515,3.515,3.515,0.047,+1.36%,0,0
11/02/2023,3.468,3.468,3.468,3.468,-0.025,-0.72%,0,0
11/01/2023,3.493,3.493,3.493,3.493,-0.085,-2.38%,0,0
"Downloaded from Barchart.com as of 12-07-2024 02:56pm CST"
