Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/15/2024,82.343,82.343,82.343,82.343,0,0.00%,0,0
03/14/2024,82.343,82.343,82.343,82.343,0.151,+0.18%,0,0
03/13/2024,82.192,82.192,82.192,82.192,0.173,+0.21%,0,0
03/12/2024,82.019,82.019,82.019,82.019,0.406,+0.50%,0,0
03/11/2024,81.613,81.613,81.613,81.613,0.205,+0.25%,0,0
03/08/2024,81.408,81.408,81.408,81.408,-0.07,-0.09%,0,0
03/07/2024,81.478,81.478,81.478,81.478,-0.002,0.00%,0,0
03/06/2024,81.48,81.48,81.48,81.48,0.166,+0.20%,0,0
03/05/2024,81.314,81.314,81.314,81.314,0.445,+0.55%,0,0
03/04/2024,80.869,80.869,80.869,80.869,0.459,+0.57%,0,0
03/01/2024,80.41,80.41,80.41,80.41,0.153,+0.19%,0,0
02/29/2024,80.257,80.257,80.257,80.257,0.107,+0.13%,0,0
02/28/2024,80.15,80.15,80.15,80.15,0.243,+0.30%,0,0
02/27/2024,79.907,79.907,79.907,79.907,0.129,+0.16%,0,0
02/26/2024,79.778,79.778,79.778,79.778,0.317,+0.40%,0,0
02/23/2024,79.461,79.461,79.461,79.461,0.364,+0.46%,0,0
02/22/2024,79.097,79.097,79.097,79.097,0.32,+0.41%,0,0
02/21/2024,78.777,78.777,78.777,78.777,0.807,+1.04%,0,0
02/20/2024,77.97,77.97,77.97,77.97,1.171,+1.52%,0,0
02/16/2024,76.799,76.799,76.799,76.799,1.044,+1.38%,0,0
02/15/2024,75.755,75.755,75.755,75.755,0.632,+0.84%,0,0
02/14/2024,75.123,75.123,75.123,75.123,0.528,+0.71%,0,0
02/13/2024,74.595,74.595,74.595,74.595,0.485,+0.65%,0,0
02/12/2024,74.11,74.11,74.11,74.11,0.414,+0.56%,0,0
02/09/2024,73.696,73.696,73.696,73.696,0.094,+0.13%,0,0
02/08/2024,73.602,73.602,73.602,73.602,-0.401,-0.54%,0,0
02/07/2024,74.003,74.003,74.003,74.003,-0.02,-0.03%,0,0
02/06/2024,74.023,74.023,74.023,74.023,0.164,+0.22%,0,0
02/05/2024,73.859,73.859,73.859,73.859,0.295,+0.40%,0,0
02/02/2024,73.564,73.564,73.564,73.564,0.441,+0.60%,0,0
02/01/2024,73.123,73.123,73.123,73.123,0.413,+0.57%,0,0
01/31/2024,72.71,72.71,72.71,72.71,0.329,+0.45%,0,0
01/30/2024,72.381,72.381,72.381,72.381,0.901,+1.26%,0,0
01/29/2024,71.48,71.48,71.48,71.48,0.881,+1.25%,0,0
